"product id","Part Number",Description,"Error Message"
7821701,100-C37UKP00,"The Allen Bradley 100-C37UKP00 contactor is a 37 Amps electromechanical contactor switch. This 100 series C frame electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821702,100-C37UL00,"This Allen-Bradley/Rockwell Automation 37 Amps C frame contactor switch has 3 N.O. poles. This C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821704,100-C37UN00,"The 100-C37UN00 assembled by Rockwell Automation has a breaking rating of 37 A. Additionally, this electromechanical contactor switch uses a standard terminal type. This 100 series contactor also comes with 3 normally open main contacts. ","ran out of spec templates"
7821705,100-C37UT00,"The 100-C37UT00 built by Allen-Bradley is a 37 Amps contactor switch. In addition, this Rockwell Automation IEC contactor has 3 N.O. poles. It uses a standard terminal type. ","ran out of spec templates"
7824023,100-C37UV00,"The AB 100-C37UV00 contactor switch is a 37 A electromechanical contactor switch. This electromechanical contactor switch uses a standard terminal type. It comes with 3 normally open poles. ","ran out of spec templates"
7824024,100-C37UX00,"The 100-C37UX00 assembled by Rockwell Automation is a 37 A rated electromechanical contactor. It uses a standard terminal. It has 3 normally open poles. ","ran out of spec templates"
7821706,100-C37UZJ00,"The 100-C37UZJ00 manufactured by AB comes with an amperage rating of 37 A. In addition, this electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821707,100-C37UZJ10,"This Allen-Bradley/Rockwell Automation 100 series contactor has a breaking rating of 37 Amps. Furthermore, this module uses a standard terminal type. ","ran out of spec templates"
7821712,100-C37YJ-E01,"This Rockwell Automation 37 A 100 series C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7821713,100-C37YJ-E10,"The 100-C37YJ-E10 made by Rockwell Automation comes with an amperage rating of 37 Amps. This 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821714,100-C37ZD00,"The 100-C37ZD00 built by Allen-Bradley is a 37 A switch. In addition, this electromechanical contactor has 3 N.O. poles. This C frame contactor uses a standard terminal. ","ran out of spec templates"
7821715,100-C37ZF00,"This contactor switch by Allen-Bradley/Rockwell Automation has a breaking rating of 37 Amps. This contactor comes with 3 N.O. poles. Additionally, this Allen Bradley switch uses a standard terminal. ","ran out of spec templates"
7821717,100-C37ZG00,"The Allen Bradley 100-C37ZG00 switch is a 37 A rated electromechanical contactor. Additionally, this Allen-Bradley/Rockwell Automation electromechanical contactor comes with 3 normally open poles. This electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821718,100-C37ZJ00,"The Allen Bradley 100-C37ZJ00 contactor switch comes with a current rating of 37 A. Furthermore, it comes with 3 N.O. main contacts. This C frame contactor additionally uses a standard terminal type. ","ran out of spec templates"
7821721,100-C37ZP00,"This Rockwell Automation 100 series electromechanical contactor comes with a breaking rating of 37 A. Furthermore, this IEC contactor also has 3 normally open poles. This 100 series contactor in addition uses a standard terminal type. ","ran out of spec templates"
7821724,100-C37ZR00,"This IEC contactor manufactured by Allen-Bradley comes with a rating of 37 Amps. This 100 series C frame IEC contactor has 3 N.O. main contacts. This 100 series contactor also uses a standard terminal type. ","ran out of spec templates"
7821727,100-C37ZY00,"The 100-C37ZY00 assembled by AB is a 37 Amps rated contactor. It uses a standard terminal. This 100 series switch has 3 N.O. main contacts. ","ran out of spec templates"
7824666,100-C40DD400,"This AB 40 A 100 series C frame electromechanical contactor switch uses a standard terminal. This C frame switch also operates at 110 Volts direct current. This C frame contactor in addition has 4 N.O. main contacts. ","ran out of spec templates"
7824034,100-C40EJ200,"This AB 40 Amps 100 series contactor is a 24V DC IEC contactor. This 100 series C frame IEC contactor in addition uses a standard terminal. This contactor comes with 2 N.O. 2 N.C. main contacts. ","ran out of spec templates"
7821739,100-C40H400,"This Allen-Bradley 40 A 100 series electromechanical contactor operates at 208 Volts AC at 60Hz. This 100 series C frame electromechanical contactor switch has 4 N.O. poles. This 100 series C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7824039,100-C40K400,"This Allen-Bradley/Rockwell Automation 40 A C frame electromechanical contactor switch uses a standard terminal. Additionally, this Rockwell Automation electromechanical contactor switch has 4 normally open main contacts. This 100 series IEC contactor in addition is a 24 Volts alternating current at 50 Hertz electromechanical contactor switch. ","ran out of spec templates"
7821745,100-C40KF200,"This Rockwell Automation 40 A 100 series C frame IEC contactor comes with 2 N.O. 2 N.C. main contacts. Also, this switch uses a standard terminal. This 100 series C frame IEC contactor additionally is a 230V 50/60Hz electromechanical contactor switch. ","ran out of spec templates"
7821757,100-C40L400,"This Allen-Bradley/Rockwell Automation 40 A C frame contactor switch operates at 200-220 Volts AC at 50Hz, 208-240 Volts AC at 60Hz. Furthermore, this Allen-Bradley IEC contactor also has 4 N.O. main contacts. Also, this 100 series IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821760,100-C40UBP,"This 100 series C frame constructed by Allen Bradley has a current rating of 40 A. It uses a standard terminal type. ","ran out of spec templates"
7821761,100-C40UD400,"This Allen-Bradley/Rockwell Automation 40 Amps 100 series contactor switch comes with 4 N.O. main contacts. This 100 series electromechanical contactor switch additionally uses a standard terminal type. ","ran out of spec templates"
7821762,100-C40UDJ400,"This AB 40 Amps 100 series contactor uses a standard terminal type. ","ran out of spec templates"
7821763,100-C40VA200,"This Allen Bradley 40 A C frame contactor is a 230-240 Volts alternating current at 50 Hertz IEC contactor. It uses a standard terminal. This switch comes with 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7824043,100-C40Y200,"This AB 40 Amps C frame contactor switch uses a standard terminal type. In addition, this C frame IEC contactor comes with 2 N.O. 2 N.C. main contacts. Additionally, this C frame electromechanical contactor has a 48 Volts AC at 50Hz control coil that contains an integrated diode. ","ran out of spec templates"
7824634,100-C40Z*400,"This AB 100 series C frame electromechanical contactor switch comes with a breaking amperage rating of 40 Amps. In addition, this C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7821765,100-C40ZA400,"This Rockwell Automation 40 A 100 series switch comes with 4 N.O. main contacts. This 100 series C frame electromechanical contactor switch also uses a standard terminal. ","ran out of spec templates"
7821766,100-C40ZD400,"This AB 100 series C frame electromechanical contactor switch has a rating of 40 A. This 100 series C frame electromechanical contactor switch comes with 4 normally open main contacts. This 100 series C frame electromechanical contactor in addition uses a standard terminal type. ","ran out of spec templates"
7821767,100-C40ZJ200,"This 100 series C frame made by Allen-Bradley/Rockwell Automation comes with a breaking amperage rating of 40 Amps. This contactor switch uses a standard terminal type. This C frame contactor comes with 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7821768,100-C40ZJ400,"This Allen-Bradley/Rockwell Automation 100 series electromechanical contactor switch comes with an amperage rating of 40 Amps. This C frame contactor comes with 4 normally open main contacts. Furthermore, it also uses a standard terminal type. ","ran out of spec templates"
7821769,100-C40ZP200,"The Allen Bradley 100-C40ZP200 electromechanical contactor switch has a breaking current rating of 40 A. This C frame electromechanical contactor switch uses a standard terminal. In addition, it comes with 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7821770,100-C40ZP400,"This contactor by Allen Bradley has a rating of 40 A. Also, this C frame switch comes with 4 normally open main contacts. Additionally, this 100 series switch uses a standard terminal type. ","ran out of spec templates"
7821771,100-C40ZQ400,"This Allen Bradley C frame contactor switch is a 40 A IEC contactor. It comes with 4 N.O. poles. In addition, this AB contactor switch uses a standard terminal. ","ran out of spec templates"
7821772,100-C40ZS200,"The 100-C40ZS200 assembled by Rockwell Automation is a 40 A rated contactor. Furthermore, this unit has 2 normally open 2 normally closed main contacts. This electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821773,100-C40ZS400,"This Rockwell Automation C frame electromechanical contactor switch comes with a breaking rating of 40 Amps. This 100 series C frame IEC contactor has 4 normally open poles. In addition, this switch uses a standard terminal type. ","ran out of spec templates"
7821774,100-C40ZT400,"This switch constructed by AB is a 40 Amps electromechanical contactor. This C frame switch has 4 normally open main contacts. Also, it uses a standard terminal type. ","ran out of spec templates"
7824635,100-C43*00,"This electromechanical contactor switch constructed by Rockwell Automation is a 43 Amps IEC contactor. Additionally, this Allen-Bradley contactor switch uses a standard terminal. ","ran out of spec templates"
7824631,100-C43BP,"The Allen Bradley 100-C43BP electromechanical contactor is a 43 Amps switch. Also, this electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7824051,100-C43EA00,"This AB 43 A 100 series electromechanical contactor comes with 3 N.O. main contacts. Additionally, this Rockwell Automation electromechanical contactor uses a standard terminal type. This 100 series IEC contactor operates at 220-250 Volts DC. ","ran out of spec templates"
7821784,100-C43G00,"This Allen-Bradley/Rockwell Automation 43 A 100 series contactor switch has 3 N.O. main contacts. Also, this C frame IEC contactor operates at 400-415 Volts at 50Hz. This C frame switch uses a standard terminal type. ","ran out of spec templates"
7824065,100-C43KMA00,"This Allen Bradley C frame contactor switch is a 43 Amps IEC contactor. Furthermore, this Allen-Bradley contactor uses a standard terminal type. ","ran out of spec templates"
7821835,100-C43S00,"This Allen Bradley 43 Amps 100 series C frame switch has 3 normally open poles. This electromechanical contactor operates at 127 Volts AC at 50Hz. In addition, this electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821840,100-C43UA00,"The AB 100-C43UA00 electromechanical contactor is a 43 A IEC contactor. Also, this Allen-Bradley/Rockwell Automation switch uses a standard terminal type. It has 3 normally open main contacts. ","ran out of spec templates"
7821841,100-C43UB00,"This Allen Bradley 43 Amps C frame switch has 3 normally open poles. This C frame contactor also uses a standard terminal. ","ran out of spec templates"
7821842,100-C43UD00,"This C frame by Allen-Bradley is a 43 A rated IEC contactor. Also, this Rockwell Automation electromechanical contactor uses a standard terminal type. Furthermore, it has 3 N.O. poles. ","ran out of spec templates"
7821845,100-C43UDJ00,"The Allen-Bradley/Rockwell Automation 100-C43UDJ00 electromechanical contactor is a 43 Amps electromechanical contactor switch. In addition, it uses a standard terminal type. ","ran out of spec templates"
7821846,100-C43UDJ01,"The Rockwell Automation 100-C43UDJ01 electromechanical contactor switch comes with a breaking amperage rating of 43 A. Additionally, this Allen Bradley IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821847,100-C43UDJ10,"The Allen Bradley 100-C43UDJ10 electromechanical contactor switch is a 43 Amps contactor. Furthermore, it also uses a standard terminal type. ","ran out of spec templates"
7821848,100-C43UEJ00,"This Allen Bradley 43 Amps C frame contactor uses a standard terminal type. ","ran out of spec templates"
7823618,100-C43UEJ10,"This Allen-Bradley/Rockwell Automation 43 Amps C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7824068,100-C43UF00,"This 100 series constructed by Allen-Bradley is a 43 Amps rated IEC contactor. Also, it has 3 normally open main contacts. Additionally, this Allen-Bradley/Rockwell Automation IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821849,100-C43UG00,"The 100-C43UG00 made by Rockwell Automation is a 43 A IEC contactor. In addition, this Allen Bradley switch has 3 normally open poles. This 100 series C frame switch uses a standard terminal. ","ran out of spec templates"
7821850,100-C43UJ00,"This 100 series C frame constructed by Rockwell Automation has a breaking rating of 43 Amps. It uses a standard terminal type. This 100 series contactor switch comes with 3 N.O. poles. ","ran out of spec templates"
7821851,100-C43UKA00,"This 100 series made by AB comes with a current rating of 43 A. Additionally, this 100 series electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821852,100-C43UKA10,"This Allen-Bradley/Rockwell Automation 43 A C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821853,100-C43UKD00,"This IEC contactor assembled by AB is a 43 A rated IEC contactor. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821854,100-C43UKD10,"This C frame built by AB is a 43 Amps IEC contactor. This C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7821855,100-C43UKF00,"This IEC contactor built by AB is a 43 A rated switch. Furthermore, this contactor also uses a standard terminal type. ","ran out of spec templates"
7824069,100-C43UKF10,"This 100 series C frame built by Allen-Bradley comes with a breaking rating of 43 A. This electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821856,100-C43UKJ00,"This Rockwell Automation 100 series C frame contactor switch comes with a current rating of 43 Amps. It uses a standard terminal type. ","ran out of spec templates"
7821857,100-C43UKJ01,"The 100-C43UKJ01 manufactured by Allen-Bradley/Rockwell Automation comes with an amperage rating of 43 Amps. Additionally, it uses a standard terminal. ","ran out of spec templates"
7821858,100-C43UKJ10,"The 100-C43UKJ10 assembled by Allen Bradley comes with a rating of 43 A. Additionally, this Allen-Bradley/Rockwell Automation contactor switch uses a standard terminal type. ","ran out of spec templates"
7821859,100-C43UKP00,"This contactor by Rockwell Automation is a 43 A contactor switch. In addition, this 100 series C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7821860,100-C43UL00,"The Rockwell Automation 100-C43UL00 electromechanical contactor switch has an amperage rating of 43 Amps. It uses a standard terminal type. This 100 series C frame IEC contactor has 3 N.O. main contacts. ","ran out of spec templates"
7821862,100-C43UP00,"This Allen Bradley 43 Amps 100 series C frame IEC contactor uses a standard terminal. Furthermore, this Allen-Bradley contactor also comes with 3 normally open poles. ","ran out of spec templates"
7821863,100-C43UT00,"This Allen Bradley 100 series electromechanical contactor has an amperage rating of 43 Amps. It uses a standard terminal. Also, this contactor has 3 normally open main contacts. ","ran out of spec templates"
7824070,100-C43UX00,"This 100 series C frame made by Allen-Bradley comes with a current rating of 43 A. Also, this 100 series IEC contactor has 3 normally open poles. This C frame contactor switch in addition uses a standard terminal type. ","ran out of spec templates"
7821864,100-C43UZD10,"This Allen-Bradley 43 A 100 series C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7821865,100-C43UZJ00,"This Allen Bradley C frame contactor switch is a 43 Amps switch. This C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821866,100-C43UZJ01,"The Allen-Bradley 100-C43UZJ01 IEC contactor comes with an amperage rating of 43 A. Furthermore, this module uses a standard terminal type. ","ran out of spec templates"
7821867,100-C43UZJ10,"This switch built by Allen-Bradley is a 43 A electromechanical contactor switch. This 100 series C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7821868,100-C43UZQ00,"This switch made by Allen Bradley has a rating of 43 A. This C frame electromechanical contactor switch additionally uses a standard terminal. ","ran out of spec templates"
7824670,100-C43YH-E10,"This Allen-Bradley/Rockwell Automation 43 Amps C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7821877,100-C43YJ-E01,"The 100-C43YJ-E01 built by Allen-Bradley comes with a current rating of 43 A. Also, it uses a standard terminal type. ","ran out of spec templates"
7821878,100-C43YJ-E10,"The 100-C43YJ-E10 built by Allen-Bradley comes with an amperage rating of 43 Amps. This 100 series contactor switch also uses a standard terminal type. ","ran out of spec templates"
7821880,100-C43ZD00,"This Allen-Bradley/Rockwell Automation C frame contactor comes with a breaking rating of 43 A. In addition, this Allen-Bradley/Rockwell Automation switch has 3 normally open poles. Also, this 100 series C frame contactor uses a standard terminal type. ","ran out of spec templates"
7821883,100-C43ZJ00,"The AB 100-C43ZJ00 electromechanical contactor is a 43 Amps electromechanical contactor. This 100 series C frame IEC contactor has 3 normally open poles. Additionally, it uses a standard terminal. ","ran out of spec templates"
7821886,100-C43ZP00,"The 100-C43ZP00 by Rockwell Automation has a breaking amperage rating of 43 Amps. Also, this 100 series switch uses a standard terminal type. This 100 series C frame electromechanical contactor comes with 3 normally open main contacts. ","ran out of spec templates"
7821887,100-C43ZP01,"This Allen-Bradley/Rockwell Automation 43 Amps C frame switch uses a standard terminal type. Additionally, it comes with 1 N.C. auxiliary contact. This C frame contactor switch also comes with 3 N.O. main contacts. ","ran out of spec templates"
7821889,100-C43ZQ00,"The AB 100-C43ZQ00 contactor switch is a 43 A contactor switch. It comes with 3 N.O. poles. This 100 series switch also uses a standard terminal type. ","ran out of spec templates"
7821892,100-C43ZS00,"The 100-C43ZS00 manufactured by Allen Bradley comes with a current rating of 43 Amps. Additionally, this Allen Bradley contactor switch has 3 N.O. poles. It uses a standard terminal type. ","ran out of spec templates"
7821893,100-C43ZS01,"This Allen-Bradley/Rockwell Automation 43 A C frame electromechanical contactor comes with 3 N.O. poles. Also, this Allen Bradley switch has 1 normally closed auxiliary contact. This 100 series C frame switch additionally uses a standard terminal. ","ran out of spec templates"
7821898,100-C43ZY00,"The 100-C43ZY00 built by AB has a rating of 43 A. This C frame contactor additionally has 3 N.O. main contacts. In addition, this switch uses a standard terminal type. ","ran out of spec templates"
7824078,100-C55KD00,"This AB 55 Amps 100 series switch comes with a 110 Volts alternating current at 50 Hertz or 60 Hertz control coil with an integrated diode. This 100 series C frame electromechanical contactor uses a standard terminal. This 100 series electromechanical contactor additionally has 3 N.O. main contacts. ","ran out of spec templates"
7824080,100-C55KJ00,"This Allen-Bradley 55 Amps 100 series switch comes with a 24 Volts alternating current at 50 Hertz or 60 Hertz control coil with an integrated diode. This 100 series C frame electromechanical contactor switch comes with 3 normally open poles. It uses a standard terminal type. ","ran out of spec templates"
7824651,100-C60,"The 100-C60 by Rockwell Automation has a current rating of 60 A. This 100 series electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821913,100-C60DA00,"This Rockwell Automation 60 A 100 series C frame electromechanical contactor is a 220 Volts DC switch. Also, this Allen-Bradley switch comes with 3 N.O. main contacts. In addition, it uses a standard terminal type. ","ran out of spec templates"
7821920,100-C60DJ00,"This Allen-Bradley 60 Amps C frame IEC contactor has a 24 Volts DC control coil that contains an integrated diode. Also, this electromechanical contactor comes with 3 N.O. poles. In addition, it uses a standard terminal type. ","ran out of spec templates"
7821944,100-C60J00,"This Allen-Bradley 60 A 100 series C frame electromechanical contactor comes with 3 normally open main contacts. In addition, this Allen Bradley contactor uses a standard terminal. Furthermore, this IEC contactor also comes with a 24 Volts alternating current at 60 Hertz control coil with an integrated diode. ","ran out of spec templates"
7824087,100-C60K00,"This Allen-Bradley/Rockwell Automation 60 Amps C frame contactor comes with a 24 Volts AC at 50Hz control coil that utilizes an integrated diode. In addition, this Rockwell Automation electromechanical contactor comes with 3 N.O. poles. This switch uses a standard terminal type. ","ran out of spec templates"
7821971,100-C60KP00,"This AB 60 A 100 series C frame contactor switch comes with a 100 Volts AC at 50Hz, 100-110 Volts AC at 60Hz control coil that utilizes an integrated diode. Furthermore, this contactor uses a standard terminal type. It has 3 N.O. main contacts. ","ran out of spec templates"
7821989,100-C60UA00,"This AB 100 series C frame IEC contactor comes with a breaking amperage rating of 60 A. In addition, this switch uses a standard terminal type. It has 3 normally open poles. ","ran out of spec templates"
7824563,100-C60UB00,"This switch constructed by Allen Bradley comes with a breaking amperage rating of 60 Amps. This 100 series electromechanical contactor switch also uses a standard terminal type. It has 3 normally open poles. ","ran out of spec templates"
7821990,100-C60UD00,"This 100 series assembled by Allen-Bradley is a 60 A contactor. This C frame contactor switch has 3 normally open main contacts. This C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7824096,100-C60UDD00,"The 100-C60UDD00 assembled by Allen-Bradley/Rockwell Automation is a 60 Amps contactor. Also, this electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821993,100-C60UDJ00,"This Rockwell Automation 60 Amps 100 series contactor switch uses a standard terminal. ","ran out of spec templates"
7821994,100-C60UDJ01,"This 100 series assembled by Rockwell Automation has an amperage rating of 60 Amps. Furthermore, it uses a standard terminal type. ","ran out of spec templates"
7821995,100-C60UDJ10,"This electromechanical contactor switch by Allen-Bradley has an amperage rating of 60 Amps. This C frame IEC contactor also uses a standard terminal type. ","ran out of spec templates"
7824097,100-C60UDY00,"This Rockwell Automation 100 series IEC contactor is a 60 A electromechanical contactor. It uses a standard terminal type. ","ran out of spec templates"
7824098,100-C60UF00,"The Allen-Bradley/Rockwell Automation 100-C60UF00 contactor switch has an amperage rating of 60 Amps. It uses a standard terminal. This 100 series C frame electromechanical contactor switch has 3 normally open poles. ","ran out of spec templates"
7821996,100-C60UJ00,"This 100 series constructed by AB is a 60 A contactor switch. It uses a standard terminal. Also, this AB contactor switch has 3 N.O. main contacts. ","ran out of spec templates"
7821997,100-C60UKA10,"This Allen-Bradley C frame electromechanical contactor switch has an amperage rating of 60 A. This 100 series IEC contactor uses a standard terminal. ","ran out of spec templates"
7821998,100-C60UKD00,"The 100-C60UKD00 assembled by AB has a rating of 60 A. This C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821999,100-C60UKD10,"The 100-C60UKD10 assembled by Rockwell Automation comes with a breaking current rating of 60 Amps. This C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7822000,100-C60UKF00,"The Allen-Bradley/Rockwell Automation 100-C60UKF00 electromechanical contactor is a 60 A contactor. This 100 series switch uses a standard terminal type. ","ran out of spec templates"
7824099,100-C60UKF10,"This 100 series manufactured by AB is a 60 Amps rated electromechanical contactor switch. This 100 series electromechanical contactor switch additionally uses a standard terminal type. ","ran out of spec templates"
7824100,100-C60UKJ00,"This Allen-Bradley 100 series C frame contactor switch is a 60 Amps rated electromechanical contactor. Also, this IEC contactor uses a standard terminal. ","ran out of spec templates"
7822001,100-C60UKP00,"The 100-C60UKP00 assembled by Allen Bradley comes with an amperage rating of 60 Amps. Additionally, this Allen-Bradley/Rockwell Automation electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7822002,100-C60UP00,"The AB 100-C60UP00 contactor switch comes with a current rating of 60 Amps. This electromechanical contactor switch comes with 3 N.O. poles. This switch uses a standard terminal type. ","ran out of spec templates"
7822003,100-C60UT00,"The Allen-Bradley/Rockwell Automation 100-C60UT00 switch is a 60 Amps electromechanical contactor switch. This 100 series C frame electromechanical contactor switch uses a standard terminal. Additionally, this IEC contactor has 3 N.O. main contacts. ","ran out of spec templates"
7824101,100-C60UV00,"This contactor switch made by Allen-Bradley/Rockwell Automation comes with an amperage rating of 60 Amps. This C frame contactor switch also has 3 N.O. poles. In addition, this AB IEC contactor uses a standard terminal type. ","ran out of spec templates"
7824102,100-C60UX00,"The 100-C60UX00 assembled by Allen-Bradley/Rockwell Automation is a 60 A IEC contactor. This 100 series electromechanical contactor switch comes with 3 N.O. main contacts. Also, this Allen Bradley electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7824614,100-C60V00,"This AB 60 A 100 series C frame IEC contactor is a 32 Volts alternating current at 50 Hertz, 36 Volts alternating current at 60 Hertz contactor. In addition, this 100 series C frame IEC contactor uses a standard terminal. Also, this 100 series contactor has 3 N.O. main contacts. ","ran out of spec templates"
7822015,100-C72B00,"This Allen Bradley 72 Amps 100 series C frame contactor has 3 normally open main contacts. Also, this switch uses a standard terminal type. Furthermore, this module also operates at 440V 50Hz, 480V 60Hz. ","ran out of spec templates"
7822018,100-C72C00,"This AB 72 Amps 100 series electromechanical contactor has 3 N.O. poles. This 100 series C frame IEC contactor also has a 550 Volts at 50 Hertz, 600 Volts at 60 Hertz control coil that contains an integrated diode. This C frame switch additionally uses a standard terminal type. ","ran out of spec templates"
7822041,100-C72F00,"This Allen-Bradley/Rockwell Automation 72 A 100 series IEC contactor operates at 220-230 Volts AC at 50Hz. Also, this AB IEC contactor has 3 normally open poles. This electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822046,100-C72H00,"This Rockwell Automation 72 Amps 100 series C frame switch operates at 208 Volts alternating current at 60 Hertz. In addition, this 100 series electromechanical contactor has 3 N.O. poles. This 100 series C frame contactor uses a standard terminal. ","ran out of spec templates"
7822076,100-C72KY00,"This Rockwell Automation 72 Amps C frame contactor switch is a 48 Volts AC at 50Hz or 60Hz switch. Furthermore, this module has 3 normally open main contacts. This 100 series contactor in addition uses a standard terminal type. ","ran out of spec templates"
7824111,100-C72M00,"This Rockwell Automation 72 Amps 100 series C frame IEC contactor has 3 normally open poles. Additionally, this switch is a 500 Volts at 50 Hertz contactor. This 100 series C frame contactor uses a standard terminal type. ","ran out of spec templates"
7822087,100-C72S00,"This Allen-Bradley 72 Amps C frame electromechanical contactor operates at 127 Volts AC at 50Hz. This switch has 3 normally open main contacts. This contactor switch uses a standard terminal. ","ran out of spec templates"
7824565,100-C72UB00,"The 100-C72UB00 constructed by Allen-Bradley/Rockwell Automation comes with a current rating of 72 Amps. This C frame electromechanical contactor uses a standard terminal type. This 100 series C frame electromechanical contactor switch has 3 N.O. main contacts. ","ran out of spec templates"
7822090,100-C72UD00,"This C frame manufactured by Allen Bradley is a 72 A rated contactor. In addition, it comes with 3 normally open poles. Also, this Rockwell Automation IEC contactor uses a standard terminal type. ","ran out of spec templates"
7822092,100-C72UDJ00,"The 100-C72UDJ00 built by AB is a 72 A switch. Also, this AB contactor uses a standard terminal type. ","ran out of spec templates"
7822093,100-C72UDJ10,"This Allen-Bradley/Rockwell Automation 72 Amps 100 series contactor uses a standard terminal type. ","ran out of spec templates"
7822094,100-C72UF00,"This contactor switch made by Allen-Bradley/Rockwell Automation comes with an amperage rating of 72 Amps. This 100 series C frame contactor switch has 3 N.O. main contacts. This 100 series switch uses a standard terminal. ","ran out of spec templates"
7822095,100-C72UKA10,"The Allen-Bradley/Rockwell Automation 100-C72UKA10 contactor is a 72 A switch. Furthermore, this contactor uses a standard terminal. ","ran out of spec templates"
7824114,100-C72UKD00,"The Allen-Bradley/Rockwell Automation 100-C72UKD00 switch has an amperage rating of 72 A. It uses a standard terminal. ","ran out of spec templates"
7822096,100-C72UKD10,"This C frame manufactured by Allen Bradley is a 72 A IEC contactor. This 100 series contactor uses a standard terminal type. ","ran out of spec templates"
7824115,100-C72UKF00,"This switch assembled by Allen-Bradley/Rockwell Automation comes with a breaking amperage rating of 72 A. This C frame contactor switch also uses a standard terminal. ","ran out of spec templates"
7824116,100-C72UKJ00,"This contactor switch made by Allen-Bradley comes with an amperage rating of 72 A. Also, this electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7822097,100-C72UKJ01,"This Allen Bradley 72 A 100 series C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7822098,100-C72UKP00,"This contactor switch manufactured by Allen Bradley is a 72 Amps rated electromechanical contactor. It uses a standard terminal. ","ran out of spec templates"
7823611,100-C72UT00,"This Allen-Bradley/Rockwell Automation C frame electromechanical contactor is a 72 A rated electromechanical contactor switch. This C frame contactor switch has 3 normally open main contacts. This 100 series C frame electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7824117,100-C72UVA00,"The 100-C72UVA00 constructed by Allen-Bradley comes with a breaking amperage rating of 72 Amps. This C frame electromechanical contactor additionally uses a standard terminal. ","ran out of spec templates"
7824118,100-C72UX00,"This Rockwell Automation 72 A 100 series C frame electromechanical contactor uses a standard terminal type. Also, this contactor switch comes with 3 normally open main contacts. ","ran out of spec templates"
7822100,100-C72VA00,"This AB 72 A 100 series C frame electromechanical contactor switch is a 230-240 Volts AC at 50Hz contactor switch. Additionally, this 100 series switch has 3 N.O. main contacts. This IEC contactor uses a standard terminal type. ","ran out of spec templates"
7824120,100-C72X00,"This Allen-Bradley/Rockwell Automation 72 Amps 100 series C frame IEC contactor has 3 normally open main contacts. This C frame switch uses a standard terminal type. This switch is a 42 Volts alternating current at 50 Hertz, 48 Volts alternating current at 60 Hertz electromechanical contactor. ","ran out of spec templates"
7822109,100-C85C00,"This Allen-Bradley/Rockwell Automation 85 A 100 series IEC contactor operates at 550V 50Hz, 600V 60Hz. Furthermore, this contactor uses a standard terminal. This contactor switch has 3 normally open main contacts. ","ran out of spec templates"
7824123,100-C85DE00,"This Allen-Bradley 85 A C frame IEC contactor has a 80 Volts DC control coil that utilizes an integrated diode. This 100 series contactor switch uses a standard terminal type. Additionally, it has 3 normally open poles. ","ran out of spec templates"
7822134,100-C85DY00,"This AB 85 A C frame contactor uses a standard terminal. This 100 series switch in addition has 3 normally open poles. Furthermore, this module operates at 48 Volts DC. ","ran out of spec templates"
